,ds,trend,cap,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
73,2015-03-15,1110.0519044607538,74070.33220534388,-5427.205450277632,7273.801498559418,1110.0519044607538,1110.0519044607538,0.23054905584323823,0.23054905584323823,0.23054905584323823,0.0006093948343958808,0.0006093948343958808,0.0006093948343958808,0.22993966100884236,0.22993966100884236,0.22993966100884236,0.0,0.0,0.0,1365.973322971169
74,2015-03-16,1111.4281426189473,74070.33220534388,-4788.7452679588105,7628.994191600295,1111.4281426189473,1111.4281426189473,0.2386842893433616,0.2386842893433616,0.2386842893433616,0.0022477959797331383,0.0022477959797331383,0.0022477959797331383,0.23643649336362846,0.23643649336362846,0.23643649336362846,0.0,0.0,0.0,1376.7085789961632
75,2015-03-17,1112.80606100784,74070.33220534388,-4806.124005502708,7709.033902701259,1112.80606100784,1112.80606100784,0.2411087139441052,0.2411087139441052,0.2411087139441052,-0.0017329910769062285,-0.0017329910769062285,-0.0017329910769062285,0.24284170502101146,0.24284170502101146,0.24284170502101146,0.0,0.0,0.0,1381.113299246646
76,2015-03-18,1114.1856616142372,74070.33220534388,-5225.645292007339,7370.1059176873705,1114.1856616142372,1114.1856616142372,0.2504760163656361,0.2504760163656361,0.2504760163656361,0.0013956591508804154,0.0013956591508804154,0.0013956591508804154,0.2490803572147557,0.2490803572147557,0.2490803572147557,0.0,0.0,0.0,1393.262447627082
77,2015-03-19,1115.5669464271343,74070.33220534388,-4388.208835625172,7876.772746515977,1115.5669464271343,1115.5669464271343,0.2538811061926778,0.2538811061926778,0.2538811061926778,-0.0011954409999992471,-0.0011954409999992471,-0.0011954409999992471,0.2550765471926771,0.2550765471926771,0.2550765471926771,0.0,0.0,0.0,1398.7883168180429
78,2015-03-20,1116.9499174377145,74070.33220534388,-4942.702985876291,7455.338851840707,1116.9499174377145,1116.9499174377145,0.25989576589705016,0.25989576589705016,0.25989576589705016,-0.000859570383503052,-0.000859570383503052,-0.000859570383503052,0.2607553362805532,0.2607553362805532,0.2607553362805532,0.0,0.0,0.0,1407.2404716988362
79,2015-03-21,1118.3345766393559,74070.33220534388,-5022.211856512461,7542.5315448666415,1118.3345766393559,1118.3345766393559,0.26557978195550486,0.26557978195550486,0.26557978195550486,-0.00046484750460198834,-0.00046484750460198834,-0.00046484750460198834,0.2660446294601068,0.2660446294601068,0.2660446294601068,0.0,0.0,0.0,1415.3416296565379
80,2015-03-22,1119.720926027633,74070.33220534388,-4948.335699720816,7521.060327581834,1119.720926027633,1119.720926027633,0.2714863516513249,0.2714863516513249,0.2714863516513249,0.0006093948344037511,0.0006093948344037511,0.0006093948344037511,0.2708769568169212,0.2708769568169212,0.2708769568169212,0.0,0.0,0.0,1423.709875102518
81,2015-03-23,1121.1089676003144,74070.33220534388,-4489.666731812557,7479.137013889416,1121.1089676003144,1121.1089676003144,0.2774389066040074,0.2774389066040074,0.2774389066040074,0.002247795979742206,0.002247795979742206,0.002247795979742206,0.27519111062426516,0.27519111062426516,0.27519111062426516,0.0,0.0,0.0,1432.1482137552932
82,2015-03-24,1122.498703357372,74070.33220534388,-4556.117278865314,7836.204411026078,1122.498703357372,1122.498703357372,0.27720060536794194,0.27720060536794194,0.27720060536794194,-0.0017329910769082954,-0.0017329910769082954,-0.0017329910769082954,0.2789335964448502,0.2789335964448502,0.2789335964448502,0.0,0.0,0.0,1433.6560234527653
83,2015-03-25,1123.890135300974,74070.33220534388,-4836.956814890955,7791.547347726437,1123.890135300974,1123.890135300974,0.2834555214642226,0.2834555214642226,0.2834555214642226,0.0013956591508800945,0.0013956591508800945,0.0013956591508800945,0.2820598623133425,0.2820598623133425,0.2820598623133425,0.0,0.0,0.0,1442.4629996712072
84,2015-03-26,1125.2832654354972,74070.33220534388,-5226.610402328769,7586.492140504758,1125.2832654354972,1125.2832654354972,0.2833398356408786,0.2833398356408786,0.2833398356408786,-0.0011954409999983468,-0.0011954409999983468,-0.0011954409999983468,0.28453527664087697,0.28453527664087697,0.28453527664087697,0.0,0.0,0.0,1444.1208409134222
85,2015-03-27,1126.6780957675185,74070.33220534388,-5130.242626293277,7559.230541514677,1126.6780957675185,1126.6780957675185,0.28547626238284574,0.28547626238284574,0.28547626238284574,-0.0008595703834958128,-0.0008595703834958128,-0.0008595703834958128,0.28633583276634156,0.28633583276634156,0.28633583276634156,0.0,0.0,0.0,1448.3179474558515
86,2015-03-28,1128.0746283058245,74070.33220534388,-5211.704901115744,7285.477558135893,1128.0746283058245,1128.0746283058245,0.2869837183560281,0.2869837183560281,0.2869837183560281,-0.0004648475046128051,-0.0004648475046128051,-0.0004648475046128051,0.2874485658606409,0.2874485658606409,0.2874485658606409,0.0,0.0,0.0,1451.8136797201244
87,2015-03-29,1129.472865061411,74070.33220534388,-4738.387661900108,7652.063682512203,1129.472865061411,1129.472865061411,0.2884810707844686,0.2884810707844686,0.2884810707844686,0.000609394834400223,0.000609394834400223,0.000609394834400223,0.2878716759500684,0.2878716759500684,0.2878716759500684,0.0,0.0,0.0,1455.3044065963284
88,2015-03-30,1130.872808047486,74070.33220534388,-4813.027345092628,7865.463134699343,1130.872808047486,1130.872808047486,0.2898621549180447,0.2898621549180447,0.2898621549180447,0.002247795979736615,0.002247795979736615,0.002247795979736615,0.28761435893830806,0.28761435893830806,0.28761435893830806,0.0,0.0,0.0,1458.6700371263505
89,2015-03-31,1132.2744592794677,74070.33220534388,-4951.221234439743,7734.131660218147,1132.2744592794677,1132.2744592794677,0.2849633643744308,0.2849633643744308,0.2849633643744308,-0.0017329910769076334,-0.0017329910769076334,-0.0017329910769076334,0.2866963554513384,0.2866963554513384,0.2866963554513384,0.0,0.0,0.0,1454.9311985909844
90,2015-04-01,1133.6778207749935,74070.33220534388,-4988.8505380349925,8012.619143426172,1133.6778207749935,1133.6778207749935,0.28654289403914873,0.28654289403914873,0.28654289403914873,0.0013956591508797736,0.0013956591508797736,0.0013956591508797736,0.28514723488826893,0.28514723488826893,0.28514723488826893,0.0,0.0,0.0,1458.5251444478556
91,2015-04-02,1135.0828945539151,74070.33220534388,-4666.545696982997,7792.058725799276,1135.0828945539151,1135.0828945539151,0.28180999803247697,0.28180999803247697,0.28180999803247697,-0.0011954410000048622,-0.0011954410000048622,-0.0011954410000048622,0.2830054390324818,0.2830054390324818,0.2830054390324818,0.0,0.0,0.0,1454.9606028348524
92,2015-04-03,1136.4896826383035,74070.33220534388,-4940.801169559803,7052.0694842604125,1136.4896826383035,1136.4896826383035,0.27945754539279716,0.27945754539279716,0.27945754539279716,-0.0008595703835058953,-0.0008595703835058953,-0.0008595703835058953,0.280317115776303,0.280317115776303,0.280317115776303,0.0,0.0,0.0,1454.090299712643
93,2015-04-04,1137.8981870524542,74070.33220534388,-5360.030394007276,7799.050475234047,1137.8981870524542,1137.8981870524542,0.2766699312739024,0.2766699312739024,0.2766699312739024,-0.00046484750459828276,-0.00046484750459828276,-0.00046484750459828276,0.2771347787785006,0.2771347787785006,0.2771347787785006,0.0,0.0,0.0,1452.7204002609549
94,2015-04-05,1139.308409822882,74070.33220534388,-5158.116828514954,7404.5042149500605,1139.308409822882,1139.308409822882,0.2741252279089807,0.2741252279089807,0.2741252279089807,0.0006093948343989761,0.0006093948343989761,0.0006093948343989761,0.2735158330745817,0.2735158330745817,0.2735158330745817,0.0,0.0,0.0,1451.621587324198
95,2015-04-06,1140.7203529783312,74070.33220534388,-4915.353887177344,7598.0925249980655,1140.7203529783312,1140.7203529783312,0.27176880567163997,0.27176880567163997,0.27176880567163997,0.0022477959797368406,0.0022477959797368406,0.0022477959797368406,0.2695210096919031,0.2695210096919031,0.2695210096919031,0.0,0.0,0.0,1450.7325609125837
96,2015-04-07,1142.134018549769,74070.33220534388,-4722.973764637568,7879.097452660138,1142.134018549769,1142.134018549769,0.26347976304217463,0.26347976304217463,0.26347976304217463,-0.0017329910769083355,-0.0017329910769083355,-0.0017329910769083355,0.26521275411908296,0.26521275411908296,0.26521275411908296,0.0,0.0,0.0,1443.063219119669
97,2015-04-08,1143.549408570396,74070.33220534388,-5049.372129298329,8229.79100321452,1143.549408570396,1143.549408570396,0.2620492731564173,0.2620492731564173,0.2620492731564173,0.0013956591508815896,0.0013956591508815896,0.0013956591508815896,0.2606536140055357,0.2606536140055357,0.2606536140055357,0.0,0.0,0.0,1443.2156999047193
98,2015-04-09,1144.9665250756439,74070.33220534388,-5027.994867107102,7823.347374561887,1144.9665250756439,1144.9665250756439,0.2547092297274265,0.2547092297274265,0.2547092297274265,-0.0011954410000017928,-0.0011954410000017928,-0.0011954410000017928,0.2559046707274283,0.2559046707274283,0.2559046707274283,0.0,0.0,0.0,1436.6000667413493
99,2015-04-10,1146.3853701031753,74070.33220534388,-4987.947709964804,7781.168027255712,1146.3853701031753,1146.3853701031753,0.25016448710254874,0.25016448710254874,0.25016448710254874,-0.0008595703834986563,-0.0008595703834986563,-0.0008595703834986563,0.2510240574860474,0.2510240574860474,0.2510240574860474,0.0,0.0,0.0,1433.1702782369018
100,2015-04-11,1147.8059456928884,74070.33220534388,-4508.897148377397,8077.820320874266,1147.8059456928884,1147.8059456928884,0.24560075597077125,0.24560075597077125,0.24560075597077125,-0.0004648475046049852,-0.0004648475046049852,-0.0004648475046049852,0.24606560347537623,0.24606560347537623,0.24606560347537623,0.0,0.0,0.0,1429.707953662808
101,2015-04-12,1149.2282538869235,74070.33220534388,-4189.9770902926975,7842.267336429531,1149.2282538869235,1149.2282538869235,0.2416870343047727,0.2416870343047727,0.2416870343047727,0.0006093948343977287,0.0006093948343977287,0.0006093948343977287,0.24107763947037497,0.24107763947037497,0.24107763947037497,0.0,0.0,0.0,1426.9818223081065
102,2015-04-13,1150.652296729655,74070.33220534388,-5154.477155098141,7289.469512653577,1150.652296729655,1150.652296729655,0.23834979105426654,0.23834979105426654,0.23834979105426654,0.002247795979731249,0.002247795979731249,0.002247795979731249,0.23610199507453528,0.23610199507453528,0.23610199507453528,0.0,0.0,0.0,1424.91003123128
103,2015-04-14,1152.078076267703,74070.33220534388,-4637.344338224445,7927.629004343807,1152.078076267703,1152.078076267703,0.22944022090493996,0.22944022090493996,0.22944022090493996,-0.0017329910769065945,-0.0017329910769065945,-0.0017329910769065945,0.23117321198184654,0.23117321198184654,0.23117321198184654,0.0,0.0,0.0,1416.411124586303
104,2015-04-15,1153.505594549928,74070.33220534388,-4566.336108129421,7646.034684573934,1153.505594549928,1153.505594549928,0.22771365027675997,0.22771365027675997,0.22771365027675997,0.0013956591508779105,0.0013956591508779105,0.0013956591508779105,0.22631799112588205,0.22631799112588205,0.22631799112588205,0.0,0.0,0.0,1416.1745640995564
105,2015-04-16,1154.9348536274388,74070.33220534388,-4609.022297705377,7760.292657916751,1154.9348536274388,1154.9348536274388,0.2203594436980135,0.2203594436980135,0.2203594436980135,-0.0011954410000008923,-0.0011954410000008923,-0.0011954410000008923,0.22155488469801438,0.22155488469801438,0.22155488469801438,0.0,0.0,0.0,1409.4356554802278
106,2015-04-17,1156.3658555535908,74070.33220534388,-4255.978953229454,7905.5275014106055,1156.3658555535908,1156.3658555535908,0.2160346665301354,0.2160346665301354,0.2160346665301354,-0.0008595703835114262,-0.0008595703835114262,-0.0008595703835114262,0.21689423691364682,0.21689423691364682,0.21689423691364682,0.0,0.0,0.0,1406.1809675449454
107,2015-04-18,1157.798602383988,74070.33220534388,-4454.447237097011,8190.595045641457,1157.798602383988,1157.798602383988,0.21187352278788546,0.21187352278788546,0.21187352278788546,-0.00046484750460107545,-0.00046484750460107545,-0.00046484750460107545,0.21233837029248653,0.21233837029248653,0.21233837029248653,0.0,0.0,0.0,1403.1054709499738
108,2015-04-19,1159.2330961764883,74070.33220534388,-5151.831845684266,7576.776251727819,1159.2330961764883,1159.2330961764883,0.20849140212880712,0.20849140212880712,0.20849140212880712,0.0006093948344033182,0.0006093948344033182,0.0006093948344033182,0.20788200729440381,0.20788200729440381,0.20788200729440381,0.0,0.0,0.0,1400.9232297924427
109,2015-04-20,1160.6693389912034,74070.33220534388,-4928.31198901436,7522.157280891166,1160.6693389912034,1160.6693389912034,0.20576070658684548,0.20576070658684548,0.20576070658684548,0.0022477959797433415,0.0022477959797433415,0.0022477959797433415,0.20351291060710214,0.20351291060710214,0.20351291060710214,0.0,0.0,0.0,1399.4894822957203
110,2015-04-21,1162.1073328904981,74070.33220534388,-4488.095577042212,7962.955067673895,1162.1073328904981,1162.1073328904981,0.19747972831881813,0.19747972831881813,0.19747972831881813,-0.0017329910769059318,-0.0017329910769059318,-0.0017329910769059318,0.19921271939572405,0.19921271939572405,0.19921271939572405,0.0,0.0,0.0,1391.59997326702
111,2015-04-22,1163.547079938999,74070.33220534388,-4972.745993518756,7704.533664733288,1163.547079938999,1163.547079938999,0.1963536127070801,0.1963536127070801,0.1963536127070801,0.0013956591508809475,0.0013956591508809475,0.0013956591508809475,0.19495795355619916,0.19495795355619916,0.19495795355619916,0.0,0.0,0.0,1392.0137526397955
112,2015-04-23,1164.9885822035894,74070.33220534388,-4984.104674631963,7610.658676453989,1164.9885822035894,1164.9885822035894,0.18952571260319018,0.18952571260319018,0.18952571260319018,-0.0011954409999999918,-0.0011954409999999918,-0.0011954409999999918,0.19072115360319017,0.19072115360319017,0.19072115360319017,0.0,0.0,0.0,1385.7838734203049
113,2015-04-24,1166.431841753415,74070.33220534388,-4719.954362369317,7670.177685042113,1166.431841753415,1166.431841753415,0.18561254999973478,0.18561254999973478,0.18561254999973478,-0.0008595703835028432,-0.0008595703835028432,-0.0008595703835028432,0.18647212038323763,0.18647212038323763,0.18647212038323763,0.0,0.0,0.0,1382.9362303021535
114,2015-04-25,1167.8768606598867,74070.33220534388,-4743.413573835652,7439.258564959129,1167.8768606598867,1167.8768606598867,0.18171436891247497,0.18171436891247497,0.18171436891247497,-0.000464847504611892,-0.000464847504611892,-0.000464847504611892,0.18217921641708687,0.18217921641708687,0.18217921641708687,0.0,0.0,0.0,1380.0968673621805
115,2015-04-26,1169.3236409751619,74070.33220534388,-4846.453653511611,7520.299905625063,1169.3236409751619,1169.3236409751619,0.17842008423236166,0.17842008423236166,0.17842008423236166,0.0006093948343929532,0.0006093948343929532,0.0006093948343929532,0.1778106893979687,0.1778106893979687,0.1778106893979687,0.0,0.0,0.0,1377.954463492842
116,2015-04-27,1170.7721847966518,74070.33220534388,-4616.571506311857,7829.699528231793,1170.7721847966518,1170.7721847966518,0.17558377420510526,0.17558377420510526,0.17558377420510526,0.002247795979743568,0.002247795979743568,0.002247795979743568,0.1733359782253617,0.1733359782253617,0.1733359782253617,0.0,0.0,0.0,1376.3407837376049
117,2015-04-28,1172.22249420257,74070.33220534388,-5226.641350635632,7929.704331502462,1172.22249420257,1172.22249420257,0.166993971851625,0.166993971851625,0.166993971851625,-0.0017329910769079992,-0.0017329910769079992,-0.0017329910769079992,0.168726962928533,0.168726962928533,0.168726962928533,0.0,0.0,0.0,1367.9765844032759
118,2015-04-29,1173.6745712734048,74070.33220534388,-4878.355413931594,7754.539147990079,1173.6745712734048,1173.6745712734048,0.16535478103999898,0.16535478103999898,0.16535478103999898,0.0013956591508806262,0.0013956591508806262,0.0013956591508806262,0.16395912188911835,0.16395912188911835,0.16395912188911835,0.0,0.0,0.0,1367.7472730185332
119,2015-04-30,1175.1284180919176,74070.33220534388,-4620.704201834542,7400.389599317805,1175.1284180919176,1175.1284180919176,0.15781712183677182,0.15781712183677182,0.15781712183677182,-0.001195440999994753,-0.001195440999994753,-0.001195440999994753,0.15901256283676657,0.15901256283676657,0.15901256283676657,0.0,0.0,0.0,1360.583802823783
120,2015-05-01,1176.5840367431447,74070.33220534388,-5038.418568392161,7764.511719373855,1176.5840367431447,1176.5840367431447,0.15301332768601597,0.15301332768601597,0.15301332768601597,-0.0008595703835056086,-0.0008595703835056086,-0.0008595703835056086,0.1538728980695216,0.1538728980695216,0.1538728980695216,0.0,0.0,0.0,1356.6170755074588
121,2015-05-02,1178.0414293144006,74070.33220534388,-4961.066758391709,7192.331756401177,1178.0414293144006,1178.0414293144006,0.14806709161369075,0.14806709161369075,0.14806709161369075,-0.0004648475046185945,-0.0004648475046185945,-0.0004648475046185945,0.14853193911830934,0.14853193911830934,0.14853193911830934,0.0,0.0,0.0,1352.470597553419
122,2015-05-03,1179.5005978952827,74070.33220534388,-4966.610565008653,7535.386164052131,1179.5005978952827,1179.5005978952827,0.14359758632427616,0.14359758632427616,0.14359758632427616,0.0006093948344008239,0.0006093948344008239,0.0006093948344008239,0.14298819148987532,0.14298819148987532,0.14298819148987532,0.0,0.0,0.0,1348.8740368210858
123,2015-05-04,1180.9615445776687,74070.33220534388,-4658.794200309103,8091.211146482751,1180.9615445776687,1180.9615445776687,0.13949493200621182,0.13949493200621182,0.13949493200621182,0.0022477959797437934,0.0022477959797437934,0.0022477959797437934,0.13724713602646801,0.13724713602646801,0.13724713602646801,0.0,0.0,0.0,1345.6996949404815
124,2015-05-05,1182.4242714557197,74070.33220534388,-5083.499959081573,7704.4489803044235,1182.4242714557197,1182.4242714557197,0.129588298565944,0.129588298565944,0.129588298565944,-0.0017329910769062582,-0.0017329910769062582,-0.0017329910769062582,0.13132128964285028,0.13132128964285028,0.13132128964285028,0.0,0.0,0.0,1335.6526209767424
125,2015-05-06,1183.888780625887,74070.33220534388,-4994.382637206281,7915.997369081112,1183.888780625887,1183.888780625887,0.12662570371426404,0.12662570371426404,0.12662570371426404,0.0013956591508824424,0.0013956591508824424,0.0013956591508824424,0.1252300445633816,0.1252300445633816,0.1252300445633816,0.0,0.0,0.0,1333.7995305920617
126,2015-05-07,1185.3550741869058,74070.33220534388,-4931.90277119995,7796.724615494821,1185.3550741869058,1185.3550741869058,0.11780385050604479,0.11780385050604479,0.11780385050604479,-0.0011954409999938528,-0.0011954409999938528,-0.0011954409999938528,0.11899929150603863,0.11899929150603863,0.11899929150603863,0.0,0.0,0.0,1324.9944661430018
127,2015-05-08,1186.8231542398062,74070.33220534388,-5381.951502371058,8048.85725158509,1186.8231542398062,1186.8231542398062,0.11180126798677903,0.11180126798677903,0.11180126798677903,-0.0008595703835083745,-0.0008595703835083745,-0.0008595703835083745,0.11266083837028741,0.11266083837028741,0.11266083837028741,0.0,0.0,0.0,1319.511487759885
128,2015-05-09,1188.2930228879068,74070.33220534388,-4900.735387412332,7639.425881871504,1188.2930228879068,1188.2930228879068,0.1057867942084117,0.1057867942084117,0.1057867942084117,-0.0004648475046040725,-0.0004648475046040725,-0.0004648475046040725,0.10625164171301577,0.10625164171301577,0.10625164171301577,0.0,0.0,0.0,1313.9987323594412
129,2015-05-10,1189.7646822368251,74070.33220534388,-4762.396129043303,7882.710641420691,1189.7646822368251,1189.7646822368251,0.10042226832234201,0.10042226832234201,0.10042226832234201,0.0006093948343995766,0.0006093948343995766,0.0006093948343995766,0.09981287348794243,0.09981287348794243,0.09981287348794243,0.0,0.0,0.0,1309.2435503968575
130,2015-05-11,1191.2381343944717,74070.33220534388,-5493.966143127683,7038.3310547009205,1191.2381343944717,1191.2381343944717,0.09563664601900575,0.09563664601900575,0.09563664601900575,0.002247795979741227,0.002247795979741227,0.002247795979741227,0.09338885003926452,0.09338885003926452,0.09338885003926452,0.0,0.0,0.0,1305.1641541778965
